speakerlist,"['Tim Downing', 'Dennis Tabaczewski', 'Steven Ostrowski', 'Derick Prieskorn', 'Gail Christopherson']"
hours,2
totalminutes,120
caldescrip,"'The Rocky Horror Picture Show' 1975, UK ending, Prop Prompts. Review of the RHPS bible and gospel left behind in film. Film starts at 11:30pm and the TIME WARP dance is at midnight, so do show up."
endtime,1:20
name,"""The Rocky Horror Picture Show"""
Private,PUBLIC
venue,Salon B
Book Description,"""The Rocky Horror Picture Show"" 1975, UK ending, Prop Prompts. Review of the RHPS bible and gospel left behind in film. Film starts at 11:30pm and the TIME WARP dance is at midnight, so do show up."
Presenters,"Tim Downing, Dennis Tabaczewski, Steven Ostrowski, Derick Prieskorn, Gail Christopherson"
starttime,23:29
Start Date,4/27/13
minutes,0
allday,FALSE
event_type,General Events
All Day Event,FALSE
event_end,0:50
endday,4/28/13
private,PUBLIC
endtimeampm,12 AM
Location,Wisner
duration,0 minutes
description,"After a day of the hard con life, it might be time to relax, breathe, and stretch. All levels of experience are welcome to attend this midnight yago session. It's sure to bring you back into balance, strengthen your focus, or give you a breather between room parties."
index,241
speakers,Chloe Fields
Track,General Events
startday,4/28/13
Title,Midnight Yoga II
Start Time,0:00
event_start,0:00
starttimeampm,12 AM
End Time,0:50
tracknosp,GeneralEvents
input,"['4/28/13', '0:00', '4/28/13', '0:50', 'Wisner', 'General Events', 'Midnight Yoga II', 'Chloe Fields', ""After a day of the hard con life, it might be time to relax, breathe, and stretch. All levels of experience are welcome to attend this midnight yago session. It's sure to bring you back into balance, strengthen your focus, or give you a breather between room parties."", 'FALSE', 'PUBLIC']"
End Date,4/28/13
calspeakers,Chloe Fields
speakerlist,['Chloe Fields']
hours,0
totalminutes,0
caldescrip,"After a day of the hard con life, it might be time to relax, breathe, and stretch. All levels of experience are welcome to attend this midnight yago session. It's sure to bring you back into balance, strengthen your focus, or give you a breather between room parties."
endtime,0:50
name,Midnight Yoga II
Private,PUBLIC
venue,Wisner
Book Description,"After a day of the hard con life, it might be time to relax, breathe, and stretch. All levels of experience are welcome to attend this midnight yago session. It's sure to bring you back into balance, strengthen your focus, or give you a breather between room parties."
Presenters,Chloe Fields
starttime,0:00
Start Date,4/28/13
minutes,0
allday,FALSE
event_type,After Dark
All Day Event,FALSE
event_end,0:50
endday,4/28/13
private,PUBLIC
endtimeampm,12 AM
Location,Centerpoint
duration,0 minutes
description,"The art and responsibility of being a bottom are just as important as those of a Top, but many classes focus on education for the Top.  Join us for a discussion about the other side of the equation: what makes a well-educated, fun, and responsible bottom?  Topics will include communicating for better scenes, personal exploration, bottoming education, negotiations and safety, and practical tips for bottoming as well as bottoming ""Dos and Don'ts."" Tops are highly encouraged to come too; we need your input!"
index,242
speakers,"SelkieChaos, Justin Case"
Track,After Dark
startday,4/28/13
Title,Responsible Bottoming
Start Time,0:00
event_start,0:00
starttimeampm,12 AM
End Time,0:50
tracknosp,AfterDark
input,"['4/28/13', '0:00', '4/28/13', '0:50', 'Centerpoint', 'After Dark', 'Responsible Bottoming', 'SelkieChaos, Justin Case', 'The art and responsibility of being a bottom are just as important as those of a Top, but many classes focus on education for the Top.  Join us for a discussion about the other side of the equation: what makes a well-educated, fun, and responsible bottom?  Topics will include communicating for better scenes, personal exploration, bottoming education, negotiations and safety, and practical tips for bottoming as well as bottoming ""Dos and Don\'ts."" Tops are highly encouraged to come too; we need your input!', 'FALSE', 'PUBLIC']"
End Date,4/28/13
calspeakers,"SelkieChaos, Justin Case"
speakerlist,"['SelkieChaos', 'Justin Case']"
hours,0
totalminutes,0
caldescrip,"The art and responsibility of being a bottom are just as important as those of a Top, but many classes focus on education for the Top.  Join us for a discussion about the other side of the equation: what makes a well-educated, fun, and responsible bottom?  Topics will include communicating for better scenes, personal exploration, bottoming education, negotiations and safety, and practical tips for bottoming as well as bottoming 'Dos and Don'ts.' Tops are highly encouraged to come too; we need your input!"
endtime,0:50
name,Responsible Bottoming
Private,PUBLIC
venue,Centerpoint
Book Description,"The art and responsibility of being a bottom are just as important as those of a Top, but many classes focus on education for the Top. Join us for a discussion about the other side of the equation: what makes a well-educated, fun, and responsible bottom? Topics will include communicating for better scenes, personal exploration, bottoming education, negotiations and safety, and practical tips for bottoming as well as bottoming ""Dos and Don'ts."" Tops are highly encouraged to come too; we need your input!"
Presenters,"SelkieChaos, Justin Case"
starttime,0:00
Start Date,4/28/13
minutes,0
allday,FALSE
event_type,After Dark
All Day Event,FALSE
event_end,1:50
endday,4/28/13
private,PUBLIC
endtimeampm,1 AM
Location,Featherstone
duration,1 hour and 0 minutes
description,"Where do you meet poly people? Here! Come to our casual get together, and meet like minded folks."
index,243
speakers,"Katie Danger, Shawn J., Chuck Child, Mel G."
Track,After Dark
startday,4/28/13
Title,Poly Meet N' Greet
Start Time,0:00
event_start,0:00
starttimeampm,12 AM
End Time,1:50
tracknosp,AfterDark
input,"['4/28/13', '0:00', '4/28/13', '1:50', 'Featherstone', 'After Dark', ""Poly Meet N' Greet"", 'Katie Danger, Shawn J., Chuck Child, Mel G.', 'Where do you meet poly people? Here! Come to our casual get together, and meet like minded folks.', 'FALSE', 'PUBLIC']"
End Date,4/28/13
calspeakers,"Katie Danger, Shawn J., Chuck Child, Mel G."
speakerlist,"['Katie Danger', 'Shawn J.', 'Chuck Child', 'Mel G.']"
hours,1
totalminutes,60
caldescrip,"Where do you meet poly people? Here! Come to our casual get together, and meet like minded folks."
endtime,1:50
name,Poly Meet N' Greet
Private,PUBLIC
venue,Featherstone
Book Description,"Where do you meet poly people? Here! Come to our casual get together, and meet like minded folks."
Presenters,"Katie Danger, Shawn J., Chuck Child, Mel G."
starttime,0:00
Start Date,4/28/13
minutes,0
allday,FALSE
event_type,Video Gaming
All Day Event,FALSE
event_end,1:50
endday,4/28/13
private,PUBLIC
endtimeampm,1 AM
Location,Baldwin
duration,1 hour and 0 minutes
description,"Have you ever wanted a video game controller with 40 buttons, 2 autonomous control sticks, and 3 foot pedals? Well want no more! Stop by and participate in our Community Let's Play hosted by the guys at Play What Now! And remember to check them out at DemonLobster.com."
index,244
speakers,"Scott Markwart, Steve Licavoli"
Track,Video Gaming
startday,4/28/13
Title,Let's Play Steel Battalion presented by Play What Now!
Start Time,0:00
event_start,0:00
starttimeampm,12 AM
End Time,1:50
tracknosp,VideoGaming
input,"['4/28/13', '0:00', '4/28/13', '1:50', 'Baldwin', 'Video Gaming', ""Let's Play Steel Battalion presented by Play What Now!"", 'Scott Markwart, Steve Licavoli', ""Have you ever wanted a video game controller with 40 buttons, 2 autonomous control sticks, and 3 foot pedals? Well want no more! Stop by and participate in our Community Let's Play hosted by the guys at Play What Now! And remember to check them out at DemonLobster.com."", 'FALSE', 'PUBLIC']"
End Date,4/28/13
calspeakers,"Scott Markwart, Steve Licavoli"
speakerlist,"['Scott Markwart', 'Steve Licavoli']"
hours,1
totalminutes,60
caldescrip,"Have you ever wanted a video game controller with 40 buttons, 2 autonomous control sticks, and 3 foot pedals? Well want no more! Stop by and participate in our Community Let's Play hosted by the guys at Play What Now! And remember to check them out at DemonLobster.com."
endtime,1:50
name,Let's Play Steel Battalion presented by Play What Now!
Private,PUBLIC
venue,Baldwin
Book Description,"Have you ever wanted a video game controller with 40 buttons, 2 autonomous control sticks, and 3 foot pedals? Well want no more! Stop by and participate in our Community Let's Play hosted by the guys at Play What Now! And remember to check them out at DemonLobster.com."
Presenters,"Scott Markwart, Steve Licavoli"
starttime,0:00
Start Date,4/28/13
minutes,0
allday,FALSE
event_type,BoF
All Day Event,FALSE
event_end,0:50
endday,4/28/13
private,PUBLIC
endtimeampm,12 AM
Location,Parkway Lounge
duration,0 minutes
description,"Unmoderated session for you to meet up and share ideas, stories, and fun with others interested in the suggested topic – Exotic Pets."
index,245
speakers,Open
Track,BoF
startday,4/28/13
Title,Bring Your Rhino
Start Time,0:00
event_start,0:00
starttimeampm,12 AM
End Time,0:50
tracknosp,BoF
input,"['4/28/13', '0:00', '4/28/13', '0:50', 'Parkway Lounge', 'BoF', 'Bring Your Rhino', 'Open', 'Unmoderated session for you to meet up and share ideas, stories, and fun with others interested in the suggested topic \xe2\x80\x93 Exotic Pets.', 'FALSE', 'PUBLIC']"
End Date,4/28/13
calspeakers,Open
speakerlist,['Open']
hours,0
totalminutes,0
caldescrip,"Unmoderated session for you to meet up and share ideas, stories, and fun with others interested in the suggested topic – Exotic Pets."
endtime,0:50
name,Bring Your Rhino
Private,PUBLIC
venue,Parkway Lounge
Book Description,"Unmoderated session for you to meet up and share ideas, stories, and fun with others interested in the suggested topic – Exotic Pets."
Presenters,Open
starttime,0:00
Start Date,4/28/13
minutes,0
allday,FALSE
event_type,BoF
All Day Event,FALSE
event_end,12:50
endday,4/28/13
private,PUBLIC
endtimeampm,12 PM
Location,Boardroom
duration,12 hours and 50 minutes
description,"Unmoderated session for you to meet up and share ideas, stories, and fun with others interested in the suggested topic – Drums."
index,246
speakers,Open
Track,BoF
startday,4/28/13
Title,Midnight Drum Circle Hour
Start Time,0:00
event_start,0:00
starttimeampm,12 AM
End Time,12:50
tracknosp,BoF
